OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,0,1634,אל-סלאם,לא ידוע,0,655347,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,4264.785969192159428,655346.678577788057737
-1,0,2339,חיפה,תעשיה,0,295931,תעשיה/מסחר/מתקנים,4000,4,,,,,,,,,,,,,,,0.000000000000000,202110,2675.480631710777288,295931.125955218158197
-1,8,585,רחובות,מגורים,6517,407734,מגורים,8400,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,19.620624063082776,202110,3075.634696883710603,407734.227732970786747
-1,14,1227,ירושלים,מגורים,5036,291403,מגורים,3000,1,0,0,1,0,0,0,1,1,2,0,0,0,1,2,48.043372066497163,202110,2838.793710033642583,291403.359044458891731
-1,15,2599,עזוז,מגורים,77,393122466,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,0.038156048777954,202110,104357.295013011927949,393122466.303864955902100
-1,2,178,רמת השרון,שטח פתוח,0,696049,פנאי/טבע/ספורט,2650,3,0,0,1,1,1,0,0,1,2,0,0,0,1,2,2.873360044444114,202110,3828.892804139749842,696049.213834921247326
-1,2,1869,מעיין צבי,מגורים,727,627802,מגורים,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,3.185720195283846,202110,4434.623696106061288,627801.525997420772910
-1,11,820,מזכרת בתיה,מגורים,7340,1855314,מגורים,28,1,0,0,1,0,0,1,0,1,3,0,0,0,3,3,5.928914412966281,202110,7943.569791374797205,1855314.351636359002441
-1,6,2176,טבריה,מגורים,4113,504887,מגורים,6700,1,0,0,4,0,3,1,0,4,2,0,0,0,2,2,11.883848102586827,202110,3760.703916249814029,504886.964912816823926
-1,4,1462,ביתר עילית,שטח פתוח,0,1623582,פנאי/טבע/ספורט,0,3,0,0,1,0,0,1,0,1,2,0,2,0,0,2,2.463688502336652,202110,6247.275669101582025,1623581.875795683590695
-1,26,413,פתח תקווה,תעשיה,0,324986,תעשיה/מסחר/מתקנים,7900,4,0,0,1,0,1,0,0,1,2,0,0,0,2,2,80.003469616273847,202110,2479.603668272888626,324985.905295177712105
-1,53,1064,ירושלים,מגורים,8577,785288,מגורים,3000,1,0,0,5,0,2,3,0,5,2,0,0,0,2,2,67.491181847653976,202110,4707.475041457418229,785287.774625660968013
-1,14,31,תל אביב -יפו,מגורים+ מכללה אקדמאית,2992,352859,מגורים,5000,1,0,0,2,0,0,1,1,2,5,3,0,0,2,5,39.675901050760608,202110,2515.006013989489475,352859.031029658566695
-1,6,1706,חיפה,מגורים,810,216508,מגורים,4000,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,27.712659658486057,202110,2419.917633378760911,216507.548316918924684
-1,25,657,כפר יונה,שטח פתוח,0,2061026,פנאי/טבע/ספורט,168,3,0,1,0,0,0,1,0,1,2,1,0,0,0,2,12.129878590717384,202110,8150.024634159759444,2061026.399648527381942
-1,45,2285,חדרה,מגורים,13044,1486356,מגורים,6500,1,0,0,2,0,1,1,0,2,2,0,0,0,1,2,30.275389389999020,202110,5568.599272870234927,1486355.779617652529851
-1,0,1299,הרחבת נופי סלע מזרח,שטח פתוח,0,524489,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202110,3566.046788690788162,524488.796891504898667
-1,26,506,צפרייה,מגורים,956,4310860,מגורים,0,1,0,0,2,0,0,2,0,2,1,0,0,0,1,1,6.031279553525142,202110,10659.345918515226003,4310859.705516983754933
-1,3,1941,ריינה,מגורים,6667,1411017,מגורים,542,1,0,0,3,0,2,1,0,3,2,0,0,0,1,2,2.126126680892361,202110,7271.397411001756154,1411016.580978544428945
-1,30,124,תל אביב -יפו,מגורים,8351,304898,מגורים,5000,1,0,0,4,0,3,1,0,4,3,0,0,0,2,3,98.393722663372117,202110,2273.155400900188397,304897.499433342949487
-1,0,1559,עילאר,לא ידוע,0,85576589,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,45083.867396796231333,85576588.638106077909470
-1,18,2504,אשקלון,מגורים,6168,852833,מגורים,7100,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,21.106131817561632,202110,6272.535047716059125,852832.729160862392746
-1,31,766,אשדוד,מגורים,9675,767485,מגורים,70,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,40.391654438093227,202110,3464.780140899124035,767485.274650300270878
-1,7,2122,צפת,מגורים,6023,960907,מגורים,8000,1,0,0,11,0,10,1,0,11,1,0,0,0,0,1,7.284781361131269,202110,4107.863026174161860,960907.356444388278760
-1,6,1392,בית שמש,מגורים,4112,428122,מגורים,2610,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,14.014690534086528,202110,3385.668240454505849,428122.189741314738058
-1,4,359,רמות השבים,מגורים,1730,1173117,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,3.409720193945152,202110,5171.107183484527013,1173116.787442865082994
-1,5,2034,מגדל תפן,תעשיה,0,2810513,תעשיה/מסחר/מתקנים,1722,4,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.779034809002278,202110,7623.051729661476202,2810512.742470795754343
-1,3,985,קדימה-צורן,מגורים,6059,1367699,מגורים,195,1,0,0,1,0,1,0,0,1,2,0,0,0,0,2,2.193465199782193,202110,4999.284080976481164,1367698.926929816137999
-1,12,1652,מעלה אפרים,מגורים,1241,9169533,מגורים,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1.308681744073521,202110,13012.571731071748218,9169532.664716260507703
-1,5,2357,באר שבע,מגורים,3442,243824,מגורים,9000,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,20.506620063637722,202110,2130.719244346231790,243823.701052811986301
-1,28,603,רחובות,מתחם ציבורי+ מכללה אקדמאית,15,1424480,מוסדי/ציבורי,8400,2,0,0,1,0,0,1,0,1,2,0,0,0,2,2,19.656289500451475,202110,5886.832941721987481,1424480.444254592526704
-1,4,1245,ירושלים,מסחר+ מתקן ספורט+ מגורים,873,345907,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,11.563793942958414,202110,3131.920316258780076,345907.235958293371368
-1,11,2601,עין חצבה נאות הכיכר עין תמר,מגורים,623,193051715,מגורים,0,1,0,0,3,0,2,1,0,3,2,0,1,0,1,2,0.056979550904838,202110,75810.105319858485018,193051714.611986666917801
-1,106,196,רמת גן,מגורים,11028,586145,מגורים,8600,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,180.842693991825115,202110,3150.288409667553879,586144.774003375903703
-1,19,1887,סואעד (חמרייה)* ראס עלי עדי הרדוף ח'ואלד,מגורים,4524,23648222,מגורים,0,1,0,0,3,0,0,3,0,3,2,0,0,0,2,2,0.803443069104924,202110,33355.633372540454729,23648221.922141868621111
-1,22,838,כפר מונש מדרשת רופין,מגורים+ מכללה אקדמאית,1263,3836728,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,5.734052501113811,202110,10456.144799355208306,3836728.037583648227155
-1,48,2194,כפר תבור שרונה שדמות דבורה כפר קיש,מגורים,6114,99032476,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,0.484689488462496,202110,72848.915291339566465,99032475.724329948425293
-1,0,1464,וואדי פוכין,שטח פתוח,0,1294147,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202110,5453.187280059567456,1294147.052529287990183
-1,19,431,פתח תקווה,מגורים,4023,363677,מגורים,7900,1,0,0,2,0,0,1,1,2,2,0,0,0,2,2,52.244101947622312,202110,2901.044174579552873,363677.416046859812923
-1,3,1082,ירושלים,מגורים,7763,942489,מגורים,3000,1,0,0,2,0,1,1,0,2,1,0,0,0,1,1,3.183059394921259,202110,5332.482200723476126,942489.481907456647605
-1,9,33,תל אביב -יפו,בית עלמין,0,473250,מוסדי/ציבורי,5000,2,1,0,0,1,0,0,1,1,1,0,0,0,0,1,19.017427499189267,202110,3103.187711697214581,473250.128093491075560
-1,3,1724,חיפה,מגורים,2862,338876,מגורים,4000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,8.852806342951872,202110,2288.719567647612621,338875.593092402676120
-1,14,675,נתניה,מגורים,3019,1029893,מגורים,7400,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,13.593644936318439,202110,4047.296629330056476,1029893.017331642447971
-1,19,2303,עכו,מגורים,6503,1128037,מגורים,7600,1,0,0,2,2,2,0,0,2,1,0,0,0,1,1,16.843418953422361,202110,5517.501283480732127,1128037.012707532849163
-1,5,1317,קריית ענבים מעלה החמישה בית נקופה,מגורים,1950,6255162,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.799339757372905,202110,12641.181763283428154,6255162.406074867583811
-1,14,268,קריית אונו,מגורים,3412,276717,מגורים,2620,1,0,0,1,0,1,0,0,1,2,0,0,1,0,2,50.593144735648082,202110,2586.271827172738540,276717.331431970815174
-1,34,1959,אעבלין,מגורים,4880,3991720,מגורים,529,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,8.517630501422101,202110,11938.080283736218917,3991720.466663043480366
-1,11,910,אלעד,מגורים,12857,395834,מגורים,1309,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,27.789434301498620,202110,2452.879913348303489,395833.894301576190628
-1,0,1561,עראבה / כפר ראעי,לא ידוע,0,60299210,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,29837.851528079347190,60299209.442162312567234
-1,11,2522,קריית המודיעין,שטח פתוח,0,3383262,פנאי/טבע/ספורט,0,3,1,0,0,0,1,0,0,1,2,0,0,1,0,2,3.251300094355983,202110,7235.386773964034546,3383261.981597819365561
-1,0,512,ראשון לציון,פנאי ונופש,0,2139245,פנאי/טבע/ספורט,8300,3,,,,,,,,,,,,,,,0.000000000000000,202110,6124.612566803102709,2139244.821289241779596
-1,33,2140,קריית שמונה,מגורים,5090,3761635,מגורים,2800,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,8.772781377168485,202110,8779.026602644518789,3761634.831785940099508
-1,7,1154,ירושלים,מתחם ציבורי,0,392434,מוסדי/ציבורי,3000,2,0,0,3,0,0,3,0,3,2,0,0,0,1,2,17.837406311980125,202110,3430.253688747655815,392433.736024648067541
-1,4,361,כפר מלל,מגורים,328,583251,מגורים,0,1,0,0,3,0,1,2,0,3,2,0,0,0,2,2,6.858116305099779,202110,3452.292224079969856,583250.534410673542880
-1,1,1796,קריית מוצקין,מגורים,3353,459956,מגורים,8200,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,2.174119894840598,202110,3831.968804973165788,459956.234416095889173
-1,41,1003,תל אביב -יפו,מתקן ספורט+ מגורים,414,225338,מגורים,5000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,181.949133757933538,202110,1958.192118620132078,225337.703748272295343
-1,0,2375,מועצה אזורית הני שמעון,שטח פתוח,0,3181904,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202110,8185.572740492353660,3181903.918475814629346
-1,26,621,רמלה,מגורים,851,390593,מגורים,8500,1,0,0,4,0,0,4,0,4,2,0,1,0,1,2,66.565371174198745,202110,2998.606049314710162,390593.480384254246019
-1,91,1263,ירושלים,מגורים+ שטח פתוח,1079,914084,מגורים,3000,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,99.553176503572828,202110,4857.092306564224600,914084.343624476226978
-1,3,2619,אורון מפעלי צין - ערבה,תעשיה,0,295062501,תעשיה/מסחר/מתקנים,0,4,0,1,0,0,0,1,0,1,2,0,0,1,0,2,0.010167337376102,202110,78646.157437839807244,295062501.520938336849213
-1,17,214,רמת גן,מגורים,2148,373217,מגורים,8600,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,45.549889389320747,202110,3147.375694743272561,373217.152180081524421
-1,5,1889,קריית טבעון,מגורים,3792,1680228,מגורים,2300,1,0,1,1,0,0,0,2,2,2,0,0,0,2,2,2.975786210123260,202110,5880.771358652975323,1680228.231111029628664
-1,24,840,בורגתה חניאל,מגורים,2053,9858287,מגורים,0,1,0,0,4,0,1,3,0,4,2,0,0,0,1,2,2.434499996865041,202110,16556.430861450309749,9858287.135307179763913
-1,35,2212,יזרעאל יעל אביטל פרזון מיטב,מגורים,1850,20229999,מגורים,0,1,0,1,5,0,1,5,0,6,2,0,0,0,1,2,1.730103865102694,202110,30673.581093134755065,20229999.311586130410433
-1,9,1482,מבשרת ציון,מגורים,1107,379851,מגורים,1015,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,23.693521250753967,202110,2811.339587373288396,379850.673302247305401
-1,18,433,פתח תקווה,תעשיה,798,286653,תעשיה/מסחר/מתקנים,7900,4,0,0,1,0,0,1,0,1,2,0,1,0,0,2,62.793636297403253,202110,2200.971555632835134,286653.251210813643411
-1,7,1100,ירושלים,מגורים,2544,209629,מגורים,3000,1,0,0,2,0,1,1,0,2,1,0,0,0,1,1,33.392278906595145,202110,2420.908480434867215,209629.298424956097733
-1,16,51,תל אביב -יפו,מגורים,5111,344020,מגורים,5000,1,0,0,2,1,0,1,0,2,1,1,0,0,0,1,46.508930294709771,202110,2526.668307090581038,344019.952697556291241
-1,9,1742,חיפה,מגורים,3222,352639,מגורים,4000,1,0,0,1,0,0,0,1,1,2,1,0,0,1,2,25.521818739195442,202110,3516.951963126971350,352639.445173166284803
-1,3,2447,להבים,מגורים,6350,5985964,מגורים,1271,1,0,0,2,0,0,2,0,2,2,1,0,0,1,2,0.501172411348804,202110,11586.144328193664478,5985963.975802476517856
-1,7,693,נתניה,ספורט,0,1323556,פנאי/טבע/ספורט,7400,3,1,0,0,0,0,1,0,1,1,0,0,0,1,1,5.288782396457618,202110,4767.352976565111021,1323556.061729546869174
-1,0,2049,בית ג'ן,מגורים,5458,23694635,מגורים,480,1,,,,,,,,,,,,,,,0.000000000000000,202110,24823.021102364666149,23694635.104193363338709
-1,25,1335,חיזמא,לא ידוע,0,11310602,עתידי/לא ידוע,0,5,0,0,2,0,0,2,0,2,2,0,0,0,0,2,2.210315504924508,202110,16892.653644209218328,11310602.465711724013090
-1,10,286,יהוד,מגורים,2095,411678,מגורים,9400,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,24.290809846513152,202110,2914.637101977734346,411678.328684272360988
-1,0,1961,אעבלין,מגורים,4066,444910,מגורים,529,1,,,,,,,,,,,,,,,0.000000000000000,202110,2936.267921852901964,444910.319175446173176
-1,2,912,אלעד,מגורים,5329,347716,מגורים,1309,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,5.751824770157965,202110,4159.637690134194600,347715.738903685880359
-1,21,1579,אלפי מנשה,מגורים,7866,9817813,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,2.138969310876598,202110,20247.405007002282218,9817812.669501895084977
-1,15,2540,מחנה שדה תימן,בסיס צבאי,0,45873703,מוסדי/ציבורי,0,2,0,0,3,0,0,3,0,3,2,0,0,0,1,2,0.326984724795593,202110,39363.413757838883612,45873702.538786441087723
-1,19,530,ראשון לציון,מגורים,5284,678283,מגורים,8300,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,28.011915790038415,202110,4379.604729719011630,678282.775887708878145
-1,17,2158,קצרין,מגורים,7131,10402889,מגורים,4100,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,1.634161413245279,202110,12708.187281715132485,10402889.128461139276624
-1,42,1172,ירושלים,מגורים,5474,236796,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,177.367764484162137,202110,1994.821975522922912,236796.128778802667512
-1,18,379,רעננה,מגורים+ מוסדי,6558,975521,מגורים,8700,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,18.451685991995131,202110,3944.624129253970295,975520.611385263968259
-1,1,1814,קריית ביאליק,מיועד למגורים,0,388700,עתידי/לא ידוע,9500,5,0,0,3,0,0,3,0,3,2,0,0,0,2,2,2.572675844560273,202110,2543.110292177972951,388700.349526903592050
-1,19,1021,קרית אונו,שטח פתוח,0,399364,פנאי/טבע/ספורט,2620,3,0,0,1,0,0,1,0,1,2,0,0,0,2,2,47.575624659470172,202110,2583.003055970191781,399364.173061213863548
-1,74,2377,באר שבע,אוניברסיטה+ בית חולים,514,866281,מוסדי/ציבורי,9000,2,0,0,5,0,1,4,0,5,2,0,0,0,2,2,85.422666626788327,202110,5669.724222442140672,866280.612888216623105
-1,27,639,כפר סבא,מגורים,6454,525582,מגורים,6900,1,0,0,1,0,0,0,1,1,2,0,0,0,1,2,51.371635476728649,202110,3063.395480875331941,525581.865351182059385
-1,5,1265,ירושלים,מגורים,2982,252361,מגורים,3000,1,0,0,1,0,0,1,0,1,7,0,0,0,7,7,19.812870576959295,202110,3444.379634039854409,252361.210384858626639
-1,47,216,רמת גן,תיירות ונופש,0,1541312,פנאי/טבע/ספורט,8600,3,0,0,1,0,0,1,0,1,2,0,0,0,1,2,30.493502028414305,202110,5922.477189695706329,1541311.980375513667241
-1,5,1907,מגדל העמק,מגורים,5358,1593940,מגורים,874,1,0,0,2,0,0,2,0,2,4,0,0,0,4,4,3.136881200331380,202110,6636.528478501872087,1593939.865963620366529
-1,0,858,טייבה,מגורים,4313,293875,מגורים,2730,1,,,,,,,,,,,,,,,0.000000000000000,202110,2854.807260860021870,293874.752126591338310
-1,2,2230,אל -עריאן 23% מבסמ""ה,מגורים,2444,3388037,מגורים,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.590312299598058,202110,9133.162905493114522,3388037.148068563081324
-1,13,1500,חלחול,לא ידוע,0,31951887,עתידי/לא ידוע,0,5,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.406861737159485,202110,23620.252072380430036,31951886.384696226567030
-1,14,451,פתח תקווה,מגורים,13814,724533,מגורים,7900,1,0,1,0,0,0,0,1,1,2,0,0,0,2,2,19.322795794665172,202110,5148.573558124166084,724532.834108056966215
-1,13,1118,ירושלים,מוסדות ציבור,0,236477,מוסדי/ציבורי,3000,2,0,0,1,0,0,1,0,1,2,1,0,0,1,2,54.973592309671723,202110,2470.356396219879116,236477.178474524727790
-1,90,69,תל אביב -יפו,מגורים,5044,558338,מגורים,5000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,161.192730890577081,202110,2915.214296618548815,558337.832622830523178
-1,0,1744,חיפה,שטח פתוח,0,240093,פנאי/טבע/ספורט,4000,3,,,,,,,,,,,,,,,0.000000000000000,202110,2329.652234081114784,240092.591717998322565
-1,2,711,ראש העין,תעשיה,0,595038,תעשיה/מסחר/מתקנים,2640,4,0,1,0,0,0,0,1,1,2,1,0,0,1,2,3.361129294555768,202110,4791.881960170340790,595038.103187379660085
-1,98,2067,מג'ד אל-כרום,מגורים,4129,4714283,מגורים,0,1,0,0,2,0,1,1,0,2,2,0,0,0,2,2,20.787892947013528,202110,15239.371998045393411,4714282.503272130154073
-1,21,1337,גבעת זאב,שטח פתוח,0,37017702,פנאי/טבע/ספורט,0,3,0,0,5,0,4,1,0,5,2,0,0,0,2,2,0.567296155991785,202110,43991.985764923811075,37017701.914948448538780
-1,15,288,יהוד,תעשיה,0,620624,תעשיה/מסחר/מתקנים,9400,4,0,0,2,0,1,1,0,2,2,0,0,0,2,2,24.169225503823231,202110,3285.243417876558851,620623.941699216258712
-1,9,1979,עכו,שטח פתוח,0,871138,פנאי/טבע/ספורט,7600,3,0,0,5,0,0,5,0,5,2,0,0,0,0,2,10.331312778577232,202110,4535.145808734222555,871138.082147913402878
-1,61,930,יד רמבם גזר עזריה כפר שמואל בית חשמונאי,מגורים,5729,18152383,מגורים,0,1,0,0,2,0,1,1,0,2,2,0,0,0,2,2,3.360440296038983,202110,25878.491729044995736,18152383.207611780613661
-1,69,1597,נתיב הגדוד תומר יפית משואה גלגל ייט""ב פצאל נירן נעמ""ה,מגורים,1901,411943029,מגורים,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,2,0.167498889837201,202110,139134.070110865170136,411943028.798959672451019
-1,2,2558,מולדה*,מגורים,1739,27977020,מגורים,0,1,0,0,2,0,0,0,2,2,2,0,0,0,1,2,0.071487240922470,202110,22329.361238326982857,27977020.433185700327158
-1,1,548,ראשון לציון,מגורים,3630,250042,מגורים,8300,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,3.999328783447149,202110,2269.338853359521181,250041.958075291826390
-1,10,2160,נטור רמות,מגורים,1236,90139374,מגורים,0,1,0,0,5,0,2,2,1,5,2,0,0,0,2,2,0.110939310632257,202110,54339.434342296364775,90139373.888378754258156
-1,12,1190,ירושלים,קריית חינוך+ מכללה אקדמאית,0,439130,מוסדי/ציבורי,3000,2,0,0,1,0,0,1,0,1,2,0,0,0,2,2,27.326753068421397,202110,3995.480538569104283,439130.107040309754666
-1,5,141,הרצלייה,מגורים,3172,215263,מגורים,6400,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,23.227408978078930,202110,2771.888121072463036,215262.925138089805841
-1,0,1816,קריית ביאליק,שטח פתוח,0,540421,פנאי/טבע/ספורט,9500,3,,,,,,,,,,,,,,,0.000000000000000,202110,3048.762790439871878,540420.999395288876258
-1,26,783,אשדוד,מגורים,10640,1079107,מגורים,70,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,24.093988317643472,202110,4304.547600900671569,1079107.354798574233428
